,Start,End,Duration,# Trades,# Different Stocks,Win Rate [%],Avg. Trade [%],Median Trade [%],Avg. Win [%],Median Win [%],Avg. Loss [%],Median Loss [%],Total Return [%],Stock
1,2010-01-04,2020-10-08,3930 days,410,1,36.829268292682926,0.5122439024390253,-2.8099999999999996,12.243973509933777,9.25,-6.376731517509727,-5.49,210.02,AA
17,2010-01-22,2020-11-27,3962 days,402,1,40.79601990049751,0.5174626865671628,-1.5350000000000001,8.03768292682927,5.04,-4.6645378151260495,-4.32,208.01999999999998,ADBE
953,2010-01-06,2020-11-30,3981 days,328,1,31.402439024390244,0.6271646341463429,-2.615,11.6783495145631,5.02,-4.4318222222222206,-4.06,205.7100000000001,SYBT
1019,2010-01-14,2020-10-05,3917 days,378,1,38.095238095238095,0.5437566137566138,-1.94,10.616736111111111,7.13,-5.70375,-4.38,205.54,UCBI
303,2010-01-06,2020-12-11,3992 days,388,1,38.659793814432994,0.5294845360824749,-1.9049999999999998,8.820666666666662,5.825,-4.696050420168065,-3.965,205.43999999999994,DLTR
966,2010-01-04,2020-11-03,3956 days,359,1,36.211699164345404,0.5719220055710302,-1.98,10.29884615384615,5.005,-4.949912663755458,-3.86,205.32000000000005,TDG
865,2010-01-04,2020-10-28,3950 days,391,1,36.31713554987212,0.5226854219948862,-3.34,12.713873239436618,8.455,-6.429718875502006,-5.86,204.37000000000006,ROG
1013,2010-01-12,2020-10-28,3942 days,431,1,37.58700696055685,0.47250580046403706,-2.05,7.718086419753087,4.895,-3.891003717472121,-3.53,203.64999999999998,TXN
704,2010-01-05,2020-11-09,3961 days,343,1,30.612244897959183,0.5909912536443143,-3.09,17.747428571428568,7.59,-7.00746835443038,-5.21,202.71000000000004,NCMI
1044,2010-01-07,2020-12-11,3991 days,370,1,40.27027027027027,0.5369189189189189,-2.045,9.269664429530202,7.64,-5.35076923076923,-5.16,198.66000000000003,UTHR
216,2010-01-27,2020-12-01,3961 days,378,1,35.978835978835974,0.5096560846560848,-1.76,7.526102941176471,4.3149999999999995,-3.462083333333331,-3.0700000000000003,192.64999999999998,CNP
197,2010-01-05,2020-09-18,3909 days,342,1,35.38011695906433,0.5514035087719292,-4.93,19.34272727272729,11.32,-9.781318181818177,-8.715,188.58000000000004,CLNE
536,2010-01-06,2020-12-16,3997 days,302,1,43.04635761589404,0.6235099337748345,-1.7850000000000001,14.189692307692308,11.524999999999999,-9.686315789473682,-7.02,188.3,JAKK
212,2010-01-20,2020-11-19,3956 days,403,1,38.46153846153847,0.4589081885856085,-2.21,10.246258064516125,6.5,-5.658185483870969,-5.0649999999999995,184.93999999999988,CNC
109,2010-01-25,2020-10-28,3929 days,427,1,36.53395784543326,0.4280093676814995,-2.51,11.296346153846153,6.865,-5.849888888888886,-4.945,182.76,BCO
791,2010-01-07,2020-11-05,3955 days,418,1,39.473684210526315,0.43657894736842184,-2.05,11.230848484848487,6.48,-6.655776892430277,-5.5,182.4899999999999,PENN
455,2010-01-12,2020-11-23,3968 days,378,1,34.92063492063492,0.46759259259259284,-2.55,11.819999999999997,8.715,-5.623943089430891,-4.705,176.75000000000006,HBI
1065,2010-02-03,2020-09-24,3886 days,388,1,41.75257731958763,0.4526546391752585,-2.0949999999999998,11.182592592592597,7.5649999999999995,-7.238716814159293,-5.795,175.62999999999997,VRTU
1080,2010-01-04,2020-12-17,4000 days,420,1,34.04761904761905,0.41695238095238196,-3.015,11.584195804195808,7.24,-5.367463768115943,-5.255,175.12,WDR
982,2010-01-06,2020-12-28,4009 days,429,1,41.02564102564102,0.4029137529137529,-1.3,7.386306818181822,4.345,-4.455098814229252,-3.99,172.84999999999997,TIF
483,2010-01-05,2020-11-23,3975 days,405,1,37.03703703703704,0.42565432098765393,-1.37,6.474533333333338,4.335,-3.1325098039215664,-2.76,172.39,HSY
385,2010-01-05,2020-12-14,3996 days,414,1,33.81642512077295,0.41468599033816406,-1.475,7.916357142857144,5.03,-3.4561254612546137,-2.86,171.67999999999995,FIS
36,2010-01-07,2020-10-05,3924 days,422,1,37.677725118483416,0.40618483412322265,-2.285,10.56861635220126,6.43,-5.759541984732824,-5.05,171.40999999999997,AIMC
955,2010-01-05,2020-12-21,4003 days,310,1,33.5483870967742,0.5520645161290324,-2.495,11.542884615384615,6.325,-4.9966990291262166,-4.0649999999999995,171.14000000000007,SYKE
801,2010-01-06,2020-10-21,3941 days,396,1,34.34343434343434,0.42199494949494915,-2.665,11.616691176470587,7.645,-5.433692307692307,-4.86,167.10999999999999,PII
940,2010-01-06,2020-12-18,3999 days,399,1,36.84210526315789,0.40716791979949835,-2.75,11.228503401360543,7.61,-5.90527777777778,-6.01,162.45999999999998,STLD
653,2010-01-04,2020-12-14,3997 days,379,1,33.24538258575198,0.4259894459102898,-2.69,11.707380952380952,6.52,-5.192411067193674,-4.54,161.45000000000002,MIDD
225,2010-01-21,2020-12-04,3970 days,363,1,38.01652892561984,0.4444077134986226,-1.76,8.048550724637682,6.25,-4.2194666666666665,-4.03,161.32,COO
799,2010-01-04,2020-11-23,3976 days,395,1,38.734177215189874,0.3991139240506328,-2.19,10.837647058823528,7.04,-6.226182572614106,-5.6,157.64999999999998,PHM
770,2010-01-06,2020-10-28,3948 days,344,1,36.91860465116279,0.44366279069767467,-2.025,10.273228346456698,6.46,-5.3337037037037085,-4.220000000000001,152.62000000000012,OSIS
275,2010-01-08,2020-11-04,3953 days,304,1,35.19736842105263,0.4986513157894723,-4.449999999999999,20.65009345794393,14.35,-10.446548223350252,-8.85,151.59000000000003,CYTK
1018,2010-01-04,2020-10-05,3927 days,371,1,32.61455525606469,0.40366576819407035,-2.27,10.312809917355375,5.54,-4.409999999999999,-4.01,149.75999999999993,UBSI
921,2010-01-26,2020-11-18,3949 days,436,1,39.908256880733944,0.34323394495412846,-1.25,6.306034482758621,4.34,-3.616793893129771,-2.95,149.65000000000003,SNPS
53,2010-01-04,2020-12-18,4001 days,472,1,39.83050847457627,0.3131355932203387,-2.16,8.954095744680844,6.4,-5.406936619718305,-4.65,147.8,AMAT
1027,2010-01-05,2020-11-05,3957 days,359,1,39.55431754874652,0.4044568245125346,-2.12,9.049788732394365,6.725,-5.252857142857144,-4.75,145.19999999999993,UHAL
783,2010-01-27,2020-12-10,3970 days,364,1,33.51648351648351,0.3810439560439557,-1.6549999999999998,10.337459016393442,4.279999999999999,-4.657551867219917,-3.25,138.70000000000002,PCG
979,2010-01-28,2020-10-05,3903 days,398,1,39.44723618090452,0.3470854271356782,-1.39,6.500891719745221,4.9,-3.677083333333335,-3.215,138.14,THG
866,2010-01-08,2020-12-14,3993 days,423,1,37.5886524822695,0.3258865248226957,-1.82,8.082641509433966,5.86,-4.345795454545454,-3.975,137.84999999999997,ROK
851,2010-01-07,2020-12-14,3994 days,375,1,37.6,0.3657866666666663,-2.09,9.673687943262413,6.41,-5.265321888412017,-4.78,137.17000000000002,RF
804,2010-01-05,2020-12-21,4003 days,417,1,38.84892086330935,0.32167865707434085,-1.69,7.070061728395065,4.6850000000000005,-3.981141732283467,-3.8449999999999998,134.13999999999993,PKI
975,2010-01-04,2020-12-18,4001 days,410,1,34.8780487804878,0.3153658536585368,-3.1550000000000002,15.122937062937059,5.36,-7.6439097744360875,-5.485,129.30000000000007,TGI
920,2010-01-08,2020-12-16,3995 days,414,1,38.164251207729464,0.2982367149758454,-1.725,7.011265822784812,3.9699999999999998,-3.8449609375,-3.705,123.46999999999993,SNA
584,2010-01-07,2020-12-28,4008 days,441,1,39.229024943310655,0.27632653061224455,-1.67,7.649132947976881,4.52,-4.482985074626866,-3.665,121.85999999999999,LEG
745,2010-01-21,2020-11-16,3952 days,317,1,32.17665615141956,0.38378548895899073,-2.93,11.859117647058827,5.66,-5.083971962616822,-4.545,121.65999999999997,OCFC
263,2010-01-04,2020-12-21,4004 days,330,1,32.121212121212125,0.3659393939393929,-2.29,10.177830188679245,5.87,-4.335248868778283,-3.75,120.75999999999996,CVA
342,2010-01-08,2020-12-21,4000 days,352,1,41.19318181818182,0.34022727272727366,-2.835,14.550965517241385,11.66,-9.85212871287129,-8.28,119.75999999999993,ENZ
127,2010-01-19,2020-11-05,3943 days,367,1,34.05994550408719,0.32594005449591246,-3.12,14.357919999999996,10.16,-6.921983471074385,-5.57,119.61999999999998,BKD
187,2010-01-07,2020-12-11,3991 days,368,1,31.521739130434785,0.3211956521739129,-3.865,17.220258620689656,7.555,-7.487450199203187,-6.25,118.20000000000002,CHS
410,2010-01-04,2020-12-11,3994 days,382,1,34.031413612565444,0.3074345549738218,-2.66,10.320923076923076,5.9399999999999995,-4.858253968253968,-4.455,117.43999999999994,FUL
589,2010-01-29,2020-12-02,3960 days,404,1,40.5940594059406,0.2875247524752476,-1.92,7.4411585365853625,5.16,-4.620041841004184,-4.27,116.15999999999995,LII
652,2010-01-05,2020-11-09,3961 days,352,1,36.07954545454545,0.32406250000000053,-2.46,10.867716535433075,6.43,-5.627244444444445,-4.26,114.06999999999998,MIC
82,2010-01-13,2020-10-26,3939 days,284,1,33.45070422535211,0.4005985915492953,-6.335,24.78126315789473,11.51,-12.045430107526883,-9.71,113.76999999999992,ATEC
13,2010-01-06,2020-12-29,4010 days,369,1,36.043360433604335,0.30780487804877993,-4.43,17.00872180451128,9.88,-9.142893617021274,-8.02,113.58000000000004,ACLS
220,2010-01-22,2020-10-01,3905 days,416,1,37.25961538461539,0.2722355769230772,-2.775,11.216774193548385,7.99,-6.227394636015332,-5.68,113.24999999999997,COHR
90,2010-01-22,2020-11-09,3944 days,410,1,37.073170731707314,0.2677560975609757,-1.77,8.080065789473684,4.76,-4.334844961240313,-3.785,109.78000000000006,AVT
1000,2010-01-28,2020-10-28,3926 days,356,1,35.39325842696629,0.30415730337078634,-3.045,11.626825396825401,7.62,-5.950438596491229,-5.140000000000001,108.28000000000009,TRS
633,2010-01-27,2020-11-05,3935 days,443,1,42.43792325056434,0.24424379232505672,-1.53,6.988404255319149,4.45,-4.746535433070865,-4.04,108.19999999999995,MCO
562,2010-01-06,2020-10-28,3948 days,379,1,36.93931398416886,0.28461741424802095,-2.7,12.055571428571426,8.34,-6.638277310924369,-5.88,107.87,KLIC
350,2010-01-06,2020-12-21,4002 days,422,1,34.59715639810427,0.25270142180094707,-2.3099999999999996,9.301506849315066,6.49,-4.567080291970803,-4.13,106.64000000000004,EV
384,2010-01-13,2020-11-04,3948 days,421,1,36.104513064133016,0.2522327790973864,-1.96,8.89236842105263,5.119999999999999,-4.629925650557618,-4.08,106.18999999999991,FICO
151,2010-02-04,2020-11-03,3925 days,369,1,40.65040650406504,0.28460704607046045,-1.18,6.8866000000000005,5.4350000000000005,-4.237305936073062,-3.74,105.02000000000001,CACI
343,2010-01-22,2020-12-21,3986 days,399,1,35.83959899749373,0.26290726817042603,-2.16,10.245524475524476,5.51,-5.334156862745099,-4.85,104.90000000000003,EOG
726,2010-01-06,2020-11-05,3956 days,409,1,38.386308068459655,0.25567237163814177,-2.72,11.021974522292995,8.44,-6.451904761904762,-5.5600000000000005,104.57,NSIT
808,2010-01-06,2020-10-21,3941 days,318,1,31.761006289308174,0.32015723270440216,-6.49,28.45029702970298,16.34,-12.951728971962622,-10.635,101.81000000000017,PLUG
573,2010-01-12,2020-10-08,3922 days,369,1,28.72628726287263,0.2737669376693771,-2.95,15.836320754716986,6.779999999999999,-5.998593155893536,-4.81,101.0200000000001,KSS
918,2010-01-12,2020-12-17,3992 days,378,1,40.21164021164021,0.2669576719576706,-1.895,9.430526315789473,7.16,-5.896150442477878,-5.34,100.91000000000005,SMP
7,2010-01-04,2020-12-22,4005 days,414,1,38.164251207729464,0.24369565217391315,-1.84,8.729367088607596,5.46,-5.052766798418974,-4.1,100.89,ABCB
1062,2010-01-15,2020-12-03,3975 days,382,1,36.910994764397905,0.2612041884816755,-1.375,6.561347517730497,4.65,-3.4247717842323646,-3.09,99.78,VRSK
545,2010-01-22,2020-11-23,3958 days,415,1,37.83132530120482,0.23744578313253015,-1.01,5.156560509554139,3.28,-2.7559689922480604,-2.3200000000000003,98.54000000000002,JNJ
35,2010-01-22,2020-12-14,3979 days,378,1,31.48148148148148,0.25785714285714273,-2.255,11.583277310924368,5.51,-4.945714285714288,-3.87,97.47000000000006,AIG
1085,2010-03-05,2020-11-23,3916 days,386,1,37.04663212435233,0.25168393782383397,-2.84,12.909440559440558,9.13,-7.226859504132235,-6.56,97.14999999999998,WGO
650,2010-01-21,2020-12-02,3968 days,373,1,36.193029490616624,0.2595174262734585,-2.41,9.997037037037035,6.68,-5.2638655462184865,-4.66,96.79999999999993,MHK
854,2010-01-20,2020-12-17,3984 days,401,1,37.65586034912718,0.24074812967581022,-2.62,10.694370860927151,7.94,-6.073240000000005,-5.26,96.53999999999996,RGLD
281,2010-01-21,2020-10-28,3933 days,397,1,34.5088161209068,0.23090680100755628,-1.95,8.52197080291971,4.45,-4.137846153846153,-3.83,91.66999999999999,DCI
814,2010-01-04,2020-12-22,4005 days,416,1,35.33653846153847,0.21913461538461523,-3.21,12.234965986394558,8.99,-6.347137546468397,-5.78,91.15999999999998,PODD
405,2010-01-14,2020-10-05,3917 days,376,1,38.03191489361702,0.24194148936170254,-2.12,8.601328671328671,5.78,-4.909568965517244,-4.33,90.97000000000001,FRME
682,2010-01-22,2020-12-16,3981 days,437,1,40.274599542334094,0.2052631578947368,-1.56,6.9548295454545475,5.335,-4.346168582375481,-3.85,89.70000000000002,MTD
1002,2010-02-17,2020-12-31,3970 days,390,1,38.46153846153847,0.22956410256410228,-1.855,7.686199999999999,5.08,-4.430833333333333,-4.02,89.53000000000002,TSCO
1040,2010-01-11,2020-12-17,3993 days,450,1,39.33333333333333,0.19735555555555512,-2.7249999999999996,11.528192090395486,8.68,-7.149010989010988,-6.4,88.81000000000006,URI
922,2010-01-07,2020-10-05,3924 days,366,1,30.601092896174865,0.23355191256830551,-3.105,13.697232142857146,5.425,-5.725731225296446,-4.63,85.48000000000002,SNV
60,2010-01-04,2020-12-18,4001 days,441,1,39.229024943310655,0.18970521541950108,-1.82,7.536473988439306,5.36,-4.552798507462686,-4.04,83.66,AMP
352,2010-01-19,2020-09-15,3892 days,396,1,36.36363636363637,0.20916666666666606,-2.8,11.058472222222226,6.595000000000001,-5.990436507936507,-5.525,82.83,EVR
443,2010-01-07,2020-12-11,3991 days,356,1,32.02247191011236,0.22752808988764062,-3.05,14.337719298245618,9.655000000000001,-6.446058091286309,-5.04,80.99999999999994,GTS
0,2010-01-22,2020-11-18,3953 days,423,1,37.825059101654844,0.19122931442080338,-2.04,7.903812499999994,5.465,-4.500836501901141,-3.98,80.89,A
892,2010-01-22,2020-11-25,3960 days,359,1,40.389972144846794,0.2238440111420612,-1.66,8.158758620689651,6.63,-5.1768075117370875,-4.6,80.36,SCL
998,2010-01-15,2020-11-09,3951 days,413,1,37.530266343825666,0.17154963680387567,-3.22,11.473483870967742,7.45,-6.618372093023253,-6.02,70.85000000000002,TRN
128,2010-02-19,2020-12-17,3954 days,402,1,35.57213930348259,0.17218905472636786,-1.76,7.21027972027972,3.97,-3.713706563706564,-3.22,69.21999999999996,BKH
795,2010-01-21,2020-12-11,3977 days,430,1,34.651162790697676,0.15816279069767475,-2.455,9.527114093959728,5.63,-4.809715302491102,-4.19,68.01000000000005,PFG
454,2010-01-07,2020-10-05,3924 days,375,1,33.33333333333333,0.18135999999999938,-2.46,9.933279999999998,4.37,-4.751619433198383,-4.11,68.01000000000002,HBAN
424,2010-02-04,2020-12-09,3961 days,367,1,33.787465940054496,0.1703269754768391,-1.85,6.866129032258065,4.87,-3.2464609053497955,-2.81,62.51000000000005,GIS
89,2010-01-11,2020-12-11,3987 days,333,1,35.43543543543544,0.1875975975975971,-3.3,12.291610169491523,8.1,-6.455534883720935,-6.01,62.470000000000084,AVAV
718,2010-01-07,2020-11-04,3954 days,402,1,36.069651741293534,0.1526616915422887,-1.645,6.615517241379309,4.78,-3.4936964980544762,-3.14,61.369999999999976,NOC
836,2010-01-05,2020-12-03,3985 days,419,1,34.84486873508354,0.141408114558473,-3.23,12.11664383561644,8.725000000000001,-6.285955882352943,-5.619999999999999,59.25,QDEL
134,2010-01-07,2020-12-18,3998 days,388,1,35.824742268041234,0.14930412371134005,-1.68,6.930503597122302,3.26,-3.6361847389558215,-3.3,57.93000000000001,BOH
900,2010-01-04,2020-12-17,4000 days,356,1,29.775280898876407,0.15867977528089708,-3.035,13.307169811320756,5.975,-5.459959677419355,-4.734999999999999,56.489999999999895,SFE
170,2010-01-05,2020-12-28,4010 days,383,1,36.29242819843342,0.13689295039164448,-2.5,10.174244604316547,5.23,-5.581106557377049,-4.73,52.42999999999989,CE
750,2010-01-14,2020-12-22,3995 days,381,1,33.85826771653544,0.13482939632545896,-2.66,11.975193798449615,7.29,-6.021895161290325,-5.38,51.36999999999995,OFG
420,2010-01-08,2020-10-23,3941 days,430,1,40.46511627906977,0.1185348837209301,-1.78,6.7963793103448245,5.155,-4.437647058823529,-3.85,50.970000000000056,GGG
22,2010-01-08,2020-10-28,3946 days,413,1,39.22518159806295,0.12259079903147665,-2.62,9.248271604938273,7.46,-5.767290836653388,-5.27,50.629999999999995,ADSK
810,2010-01-19,2020-11-10,3948 days,420,1,36.904761904761905,0.1065714285714285,-1.5,5.934967741935484,3.44,-3.302490566037736,-3.04,44.760000000000005,PM
40,2010-02-03,2020-11-04,3927 days,419,1,35.79952267303103,0.10474940334128875,-1.47,5.214199999999999,4.4399999999999995,-2.754626865671643,-2.47,43.89000000000004,AJG
243,2010-01-26,2020-12-28,3989 days,321,1,31.775700934579437,0.1310591900311529,-3.55,13.764117647058827,9.95,-6.218584474885847,-5.49,42.07000000000005,CRMT
338,2010-01-06,2020-10-02,3922 days,364,1,37.08791208791209,0.10956043956044002,-2.1550000000000002,9.073851851851853,4.97,-5.175065502183405,-4.18,39.87999999999997,ENR
292,2010-01-08,2020-11-18,3967 days,409,1,36.18581907090464,0.09518337408312977,-1.53,6.097905405405405,3.84,-3.3086590038314196,-2.78,38.930000000000064,DHR
679,2010-01-22,2020-11-05,3940 days,403,1,36.972704714640194,0.09352357320099207,-1.56,7.00959731543624,5.05,-3.9635433070866126,-3.69,37.689999999999955,MSFT
363,2010-01-05,2020-12-10,3992 days,399,1,34.08521303258145,0.09290726817042573,-2.24,8.72345588235294,5.425000000000001,-4.386717557251905,-3.9749999999999996,37.06999999999999,FAF
879,2010-01-19,2020-10-05,3912 days,370,1,33.24324324324324,0.09989189189189149,-3.625,13.027317073170735,8.58,-6.3376518218623445,-5.98,36.95999999999998,SAIA
304,2010-01-04,2020-12-21,4004 days,399,1,36.84210526315789,0.09223057644110215,-2.14,9.512789115646259,4.98,-5.403095238095239,-4.4350000000000005,36.79999999999998,DLX
952,2010-01-04,2020-09-23,3915 days,378,1,36.507936507936506,0.09433862433862393,-1.6949999999999998,6.762391304347826,3.4299999999999997,-3.7554393305439318,-3.31,35.66000000000001,SXT
63,2010-02-19,2020-11-30,3937 days,398,1,36.4321608040201,0.08643216080402016,-2.83,12.396482758620689,8.36,-6.99638888888889,-5.95,34.40000000000009,AMWD
707,2010-01-22,2020-10-27,3931 days,403,1,39.45409429280397,0.08193548387096777,-1.82,6.717987421383644,5.23,-4.242377049180328,-3.71,33.01999999999997,NDSN
869,2010-01-07,2020-11-09,3959 days,397,1,36.02015113350126,0.06624685138539085,-1.64,7.083076923076925,5.73,-3.884173228346455,-3.275,26.30000000000001,ROST
705,2010-01-06,2020-11-09,3960 days,404,1,34.900990099009896,0.06294554455445543,-2.8,11.834680851063831,6.56,-6.248136882129279,-4.9,25.42999999999995,NCR
184,2010-01-04,2020-12-14,3997 days,385,1,42.077922077922075,0.06522077922077907,-0.94,5.965864197530865,4.345000000000001,-4.221345291479819,-3.61,25.110000000000042,CHE
543,2010-01-22,2020-12-17,3982 days,421,1,39.42992874109264,0.05667458432304041,-1.44,5.434879518072289,3.8449999999999998,-3.444431372549019,-2.96,23.86,JKHY
538,2010-01-22,2020-11-05,3940 days,466,1,38.62660944206009,0.05120171673819715,-2.285,9.13616666666667,6.21,-5.66660839160839,-4.77,23.859999999999985,JBL
182,2010-01-14,2020-12-18,3991 days,407,1,37.83783783783784,0.045773955773955294,-1.07,4.82551948051948,3.125,-2.863636363636364,-2.73,18.630000000000003,CHD
309,2010-01-22,2020-11-25,3960 days,316,1,35.12658227848101,0.05674050632911422,-6.32,24.215315315315312,13.56,-13.349849999999998,-11.32,17.92999999999992,DRRX
1081,2010-02-04,2020-11-17,3939 days,431,1,39.443155452436194,0.03800464037122933,-1.37,5.073529411764707,3.84,-3.2543076923076946,-2.835,16.380000000000024,WEC
286,2010-01-22,2020-11-09,3944 days,304,1,34.53947368421053,0.049868421052631604,-2.8200000000000003,12.295428571428571,7.49,-6.476446700507615,-5.07,15.160000000000082,DENN
625,2010-01-14,2020-09-17,3899 days,357,1,37.254901960784316,0.03344537815126084,-1.84,9.42225563909774,6.45,-5.541160714285714,-4.26,11.93999999999994,MAT
708,2010-01-21,2020-11-18,3954 days,372,1,33.60215053763441,0.029166666666665897,-2.9450000000000003,11.9408,8.16,-5.998987854251016,-5.1,10.849999999999994,NEM
1029,2010-01-15,2020-10-13,3924 days,447,1,38.47874720357942,0.02425055928411643,-3.12,14.250988372093019,10.115,-8.90631386861314,-7.12,10.839999999999918,UIS
944,2010-01-08,2020-10-05,3923 days,367,1,34.05994550408719,0.02722070844686708,-2.19,8.43672,4.84,-4.316528925619836,-3.87,9.989999999999966,STT
176,2010-02-04,2020-12-04,3956 days,351,1,35.04273504273504,0.012735042735042385,-4.01,13.096585365853661,10.8,-7.045657894736839,-6.585,4.46999999999997,CEVA
570,2010-01-19,2020-11-23,3961 days,425,1,32.23529411764706,0.0034588235294120526,-2.13,8.085182481751826,4.1,-3.854355400696861,-3.6,1.4699999999999704,KR
200,2010-01-20,2020-12-09,3976 days,331,1,32.62839879154079,-0.002567975830815489,-3.28,14.307870370370367,8.585,-6.964414414414417,-6.07,-0.8499999999999943,CLW
656,2010-01-08,2020-12-03,3982 days,401,1,38.90274314214464,-0.00418952618453888,-2.46,9.091089743589743,5.12,-5.819221311475409,-5.165,-1.6799999999999784,MKTX
449,2010-01-04,2020-11-12,3965 days,390,1,35.38461538461539,-0.004512820512820735,-2.565,9.264057971014493,5.925,-5.08015873015873,-4.415,-1.759999999999991,HAIN
130,2010-01-11,2020-12-14,3990 days,421,1,38.00475059382423,-0.007743467933491165,-1.89,6.965500000000004,4.675,-4.282528735632182,-3.82,-3.2600000000000193,BLK
1050,2010-01-05,2020-12-18,4000 days,401,1,36.65835411471321,-0.009127182044888129,-1.57,7.209047619047619,4.72,-4.20312252964427,-3.53,-3.659999999999968,VFC
732,2010-01-06,2020-12-18,3999 days,385,1,32.98701298701299,-0.014363636363637088,-2.57,9.487322834645674,4.0,-4.691550387596902,-4.305,-5.530000000000143,NUE
191,2010-01-19,2020-11-30,3968 days,449,1,40.75723830734967,-0.021982182628062365,-1.09,4.758852459016389,3.35,-3.323547169811321,-2.78,-9.870000000000005,CINF
629,2010-02-03,2020-11-24,3947 days,407,1,38.08353808353808,-0.024889434889434906,-0.99,4.331999999999998,3.13,-2.7263599999999992,-2.4400000000000004,-10.129999999999995,MCD
531,2010-01-07,2020-11-03,3953 days,416,1,36.29807692307692,-0.02680288461538434,-1.84,7.414370860927155,5.28,-4.283030303030306,-3.6950000000000003,-11.149999999999977,IT
479,2010-02-01,2020-11-24,3949 days,362,1,37.01657458563536,-0.03621546961325992,-1.665,5.852761194029851,3.63,-3.4972807017543848,-3.08,-13.109999999999971,HRL
57,2010-01-06,2020-10-28,3948 days,410,1,36.34146341463415,-0.03292682926829247,-2.3099999999999996,8.757583892617447,5.39,-5.051264367816095,-4.56,-13.5,AMG
1061,2010-01-11,2020-11-04,3950 days,336,1,38.095238095238095,-0.04113095238095229,-4.3,15.015703125,10.45,-9.443073170731706,-8.19,-13.819999999999993,VOXX
337,2010-01-06,2020-10-26,3946 days,427,1,35.36299765807963,-0.033747072599531205,-1.92,6.813841059602651,4.38,-3.7938181818181826,-3.55,-14.409999999999997,EMR
1042,2010-01-21,2020-10-30,3935 days,345,1,35.07246376811594,-0.042695652173913336,-2.91,12.232644628099173,7.64,-6.703497757847537,-5.88,-14.730000000000018,USNA
1051,2010-02-19,2020-10-26,3902 days,362,1,34.25414364640884,-0.041325966850829135,-3.67,14.148225806451611,9.504999999999999,-7.497203389830506,-6.765,-14.960000000000036,VG
41,2010-01-05,2020-11-27,3979 days,387,1,36.17571059431525,-0.04873385012919889,-2.48,10.09914285714286,5.43,-5.8241463414634165,-5.055,-18.859999999999985,AKAM
518,2010-01-04,2020-11-09,3962 days,378,1,32.27513227513227,-0.051719576719577325,-2.69,12.425245901639338,8.825,-6.02129411764706,-4.77,-19.549999999999926,INT
148,2010-01-04,2020-11-05,3958 days,399,1,33.583959899749374,-0.050827067669172395,-4.53,16.92305970149253,9.975000000000001,-8.666553030303032,-8.085,-20.27999999999986,BZH
296,2010-01-12,2020-11-09,3954 days,380,1,37.10526315789473,-0.06555263157894772,-1.435,5.982624113475177,4.22,-3.6489915966386577,-3.12,-24.91000000000004,DIS
48,2010-01-05,2020-10-28,3949 days,399,1,31.07769423558897,-0.06298245614035124,-2.76,11.735725806451612,5.365,-5.383127272727273,-4.67,-25.13000000000008,ALK
1004,2010-01-22,2020-11-05,3940 days,377,1,37.40053050397878,-0.0711671087533156,-1.49,6.302127659574469,3.72,-3.878940677966101,-3.615,-26.829999999999984,TTC
1097,2010-01-07,2020-12-10,3990 days,391,1,33.248081841432224,-0.07867007672634231,-2.89,11.21192307692308,4.605,-5.702337164750956,-4.83,-30.760000000000048,WSM
461,2010-01-19,2020-10-27,3934 days,388,1,37.628865979381445,-0.0813402061855677,-3.275,13.972465753424661,9.515,-8.595601659751038,-7.51,-31.56000000000003,HEES
560,2010-01-14,2020-12-14,3987 days,400,1,36.25,-0.07894999999999984,-2.4050000000000002,9.704137931034484,5.32,-5.641882352941175,-4.91,-31.579999999999984,KFY
12,2010-01-29,2020-11-19,3947 days,378,1,34.65608465608466,-0.08415343915343934,-2.77,9.265190839694656,6.88,-5.042712550607287,-4.65,-31.81000000000001,ACIW
986,2010-01-07,2020-10-27,3946 days,436,1,38.76146788990826,-0.07894495412844048,-2.5549999999999997,8.795917159763313,5.9,-5.717781954887219,-5.115,-34.420000000000016,TKR
974,2010-01-04,2020-12-21,4004 days,385,1,34.54545454545455,-0.09223376623376617,-3.23,12.233082706766917,6.84,-6.597261904761906,-5.915,-35.50999999999996,TG
439,2010-01-04,2020-11-09,3962 days,422,1,33.175355450236964,-0.08684834123222761,-2.04,8.303214285714285,5.54,-4.2672597864768695,-3.84,-36.650000000000006,GS
931,2010-01-05,2020-12-10,3992 days,383,1,34.20365535248042,-0.09608355091383901,-2.11,8.979847328244272,5.24,-4.814126984126985,-3.4000000000000004,-36.799999999999926,SRCL
658,2010-01-05,2020-10-27,3948 days,404,1,36.386138613861384,-0.1025990099009897,-2.315,8.305510204081628,5.76,-4.9119066147859956,-4.32,-41.44999999999999,MLI
581,2010-01-05,2020-10-28,3949 days,391,1,36.828644501278774,-0.10836317135549837,-2.35,8.864375000000003,6.72,-5.339433198380568,-4.59,-42.37000000000009,LEA
809,2010-01-05,2020-11-09,3961 days,403,1,38.95781637717122,-0.11178660049627795,-2.22,8.08687898089172,6.37,-5.344268292682929,-4.47,-45.04999999999998,PLXS
43,2010-01-04,2020-10-07,3929 days,327,1,29.66360856269113,-0.13798165137614637,-3.72,12.996391752577315,7.6,-5.702052401746726,-5.39,-45.120000000000005,ALCO
306,2010-01-05,2020-11-06,3958 days,392,1,34.94897959183674,-0.12012755102040802,-2.245,7.873284671532841,4.79,-4.432007874015749,-4.105,-47.09,DPZ
